AsofDate,client,strategy,ticker,descr,symbol,name,valueDate,monthCode,yearCode,bbrgType,tradeType,pstn,pnlDly,pnlMtd,pnlYtd,intraDay,notional,comments,price,updatedBy,lastUpdated,tickerUnderlying,priceUnderlying,ttype,putCall,openClose,optionStrike,optionDelta,canceled,canceled_by,canceled_time,tradeDate,id,EntityID
07/05/2025,HARBOR,FUTURES,NGU5,(null),NG,(null),(null),U,2025,(null),Futures,-145,-146450,(null),(null),N,-5798550,(null),3.999,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880896,(null)
07/05/2025,HARBOR,FUTURES,NGV5,(null),NG,(null),(null),V,2025,(null),Futures,190,186200,(null),(null),N,7727300,(null),4.067,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880897,(null)
07/05/2025,HARBOR,FUTURES,QSX5,(null),QS,(null),(null),X,2025,(null),Futures,60,-67500,(null),(null),N,3475500,(null),579.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880898,(null)
07/05/2025,HARBOR,FUTURES,S N5,(null),S,(null),(null),N,2025,(null),Futures,79,-7900,(null),(null),N,4105037.5,(null),1039.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880899,(null)
07/05/2025,HARBOR,FUTURES,S X5,(null),S,(null),(null),X,2025,(null),Futures,126,17325,(null),(null),N,6438600,(null),1022,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880900,(null)
07/05/2025,HARBOR,FUTURES,SBV5,(null),SB,(null),(null),V,2025,(null),Futures,242,-81312,(null),(null),N,4683571.2,(null),17.28,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880901,(null)
07/05/2025,HARBOR,FUTURES,SIN5,(null),SI,(null),(null),N,2025,(null),Futures,43,-126850,(null),(null),N,7050065,(null),32.791,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880902,(null)
07/05/2025,HARBOR,FUTURES,SIZ5,(null),SI,(null),(null),Z,2025,(null),Futures,56,-161000,(null),(null),N,9386160,(null),33.522,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880903,(null)
07/05/2025,HARBOR,FUTURES,SMZ5,(null),SM,(null),(null),Z,2025,(null),Futures,100,22000,(null),(null),N,3038000,(null),303.8,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880904,(null)
07/05/2025,HARBOR,FUTURES,W Z5,(null),W,(null),(null),Z,2025,(null),Futures,98,-4900,(null),(null),N,2799125,(null),571.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880905,(null)
07/05/2025,HARBOR,FUTURES,XBX5,(null),XB,(null),(null),X,2025,(null),Futures,46,-53709.6,(null),(null),N,3349315.2,(null),173.36,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880906,(null)
07/05/2025,JIS_CSAF,FUTURES,BOZ5,(null),BO,(null),(null),Z,2025,(null),Futures,151,-67950,(null),(null),N,4312560,(null),47.6,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880907,(null)
07/05/2025,JIS_CSAF,FUTURES,C N5,(null),C,(null),(null),N,2025,(null),Futures,190,-59375,(null),(null),N,4267875,(null),449.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880908,(null)
07/05/2025,JIS_CSAF,FUTURES,C Z5,(null),C,(null),(null),Z,2025,(null),Futures,235,-5875,(null),(null),N,5178812.5,(null),440.75,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880909,(null)
07/05/2025,JIS_CSAF,FUTURES,CCZ5,(null),CC,(null),(null),Z,2025,(null),Futures,-4,-9240,(null),(null),N,-335280,(null),8382,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880910,(null)
07/05/2025,JIS_CSAF,FUTURES,CLN5,(null),CL,(null),(null),N,2025,(null),Futures,406,-397880,(null),(null),N,23426200,(null),57.7,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880911,(null)
07/05/2025,JIS_CSAF,FUTURES,CLX5,(null),CL,(null),(null),X,2025,(null),Futures,-172,170280,(null),(null),N,-9783360,(null),56.88,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880912,(null)
07/05/2025,JIS_CSAF,FUTURES,COX5,(null),CO,(null),(null),X,2025,(null),Futures,244,-239120,(null),(null),N,14742480,(null),60.42,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880913,(null)
07/05/2025,JIS_CSAF,FUTURES,CTZ5,(null),CT,(null),(null),Z,2025,(null),Futures,83,-11205,(null),(null),N,2873875,(null),69.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880914,(null)
07/05/2025,JIS_CSAF,FUTURES,GCZ5,(null),GC,(null),(null),Z,2025,(null),Futures,100,-306000,(null),(null),N,34765000,(null),3476.5,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880915,(null)
07/05/2025,JIS_CSAF,FUTURES,HGZ5,(null),HG,(null),(null),Z,2025,(null),Futures,79,-221200,(null),(null),N,9430625,(null),477.5,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880916,(null)
07/05/2025,JIS_CSAF,FUTURES,HOM5,(null),HO,(null),(null),M,2025,(null),Futures,47,-63562.8,(null),(null),N,3901808.4,(null),197.66,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880917,(null)
07/05/2025,JIS_CSAF,FUTURES,HOX5,(null),HO,(null),(null),X,2025,(null),Futures,38,-51870,(null),(null),N,3181147.2,(null),199.32,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880918,(null)
07/05/2025,JIS_CSAF,FUTURES,JOX5,(null),JO,(null),(null),X,2025,(null),Futures,3,-2047.5,(null),(null),N,110407.5,(null),245.35,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880919,(null)
07/05/2025,JIS_CSAF,FUTURES,KCZ5,(null),KC,(null),(null),Z,2025,(null),Futures,49,-79012.5,(null),(null),N,6819881.25,(null),371.15,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880920,(null)
07/05/2025,JIS_CSAF,FUTURES,KWZ5,(null),KW,(null),(null),Z,2025,(null),Futures,73,-26462.5,(null),(null),N,2068637.5,(null),566.75,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880921,(null)
07/05/2025,JIS_CSAF,FUTURES,LAX5,(null),LA,(null),19/11/2025,X,2025,(null),LME,155,-169531.25,(null),(null),N,9324218.75,(null),2406.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880922,(null)
07/05/2025,JIS_CSAF,FUTURES,LCV5,(null),LC,(null),(null),V,2025,(null),Futures,57,-15960,(null),(null),N,4700790,(null),206.175,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880923,(null)
07/05/2025,JIS_CSAF,FUTURES,LHV5,(null),LH,(null),(null),V,2025,(null),Futures,77,-3850,(null),(null),N,2581810,(null),83.825,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880924,(null)
07/05/2025,JIS_CSAF,FUTURES,LLX5,(null),LL,(null),19/11/2025,X,2025,(null),LME,21,18285.75,(null),(null),N,1041426.75,(null),1983.67,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880925,(null)
07/05/2025,JIS_CSAF,FUTURES,LNX5,(null),LN,(null),19/11/2025,X,2025,(null),LME,35,-31829.7,(null),(null),N,3315757.2,(null),15789.32,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880926,(null)
07/05/2025,JIS_CSAF,FUTURES,LXX5,(null),LX,(null),19/11/2025,X,2025,(null),LME,48,-20292,(null),(null),N,3164892,(null),2637.41,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880927,(null)
07/05/2025,JIS_CSAF,FUTURES,NGF6,(null),NG,(null),(null),F,2026,(null),Futures,-347,-149210,(null),(null),N,-17898260,(null),5.158,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880928,(null)
07/05/2025,JIS_CSAF,FUTURES,NGM5,(null),NG,(null),(null),M,2025,(null),Futures,10,15800,(null),(null),N,362100,(null),3.621,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880929,(null)
07/05/2025,JIS_CSAF,FUTURES,NGN5,(null),NG,(null),(null),N,2025,(null),Futures,895,1163500,(null),(null),N,35325650,(null),3.947,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880930,(null)
07/05/2025,JIS_CSAF,FUTURES,NGU5,(null),NG,(null),(null),U,2025,(null),Futures,-141,-142410,(null),(null),N,-5638590,(null),3.999,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880931,(null)
07/05/2025,JIS_CSAF,FUTURES,NGV5,(null),NG,(null),(null),V,2025,(null),Futures,209,204820,(null),(null),N,8500030,(null),4.067,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880932,(null)
07/05/2025,JIS_CSAF,FUTURES,QSX5,(null),QS,(null),(null),X,2025,(null),Futures,70,-78750,(null),(null),N,4054750,(null),579.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880933,(null)
07/05/2025,JIS_CSAF,FUTURES,S N5,(null),S,(null),(null),N,2025,(null),Futures,80,-8000,(null),(null),N,4157000,(null),1039.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880934,(null)
07/05/2025,JIS_CSAF,FUTURES,S X5,(null),S,(null),(null),X,2025,(null),Futures,148,20350,(null),(null),N,7562800,(null),1022,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880935,(null)
07/05/2025,JIS_CSAF,FUTURES,SBV5,(null),SB,(null),(null),V,2025,(null),Futures,266,-89376,(null),(null),N,5148057.6,(null),17.28,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880936,(null)
07/05/2025,JIS_CSAF,FUTURES,SIN5,(null),SI,(null),(null),N,2025,(null),Futures,43,-126850,(null),(null),N,7050065,(null),32.791,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880937,(null)
07/05/2025,JIS_CSAF,FUTURES,SIZ5,(null),SI,(null),(null),Z,2025,(null),Futures,63,-181125,(null),(null),N,10559430,(null),33.522,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880938,(null)
07/05/2025,JIS_CSAF,FUTURES,SMZ5,(null),SM,(null),(null),Z,2025,(null),Futures,124,27280,(null),(null),N,3767120,(null),303.8,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880939,(null)
07/05/2025,JIS_CSAF,FUTURES,W Z5,(null),W,(null),(null),Z,2025,(null),Futures,118,-5900,(null),(null),N,3370375,(null),571.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880940,(null)
07/05/2025,JIS_CSAF,FUTURES,XBX5,(null),XB,(null),(null),X,2025,(null),Futures,49,-57212.4,(null),(null),N,3567748.8,(null),173.36,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880941,(null)
07/05/2025,PRI_CIT,FUTURES,BOZ5,(null),BO,(null),(null),Z,2025,(null),Futures,17,-7650,(null),(null),N,485520,(null),47.6,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880942,(null)
07/05/2025,PRI_CIT,FUTURES,C N5,(null),C,(null),(null),N,2025,(null),Futures,38,-11875,(null),(null),N,853575,(null),449.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880943,(null)
07/05/2025,PRI_CIT,FUTURES,C Z5,(null),C,(null),(null),Z,2025,(null),Futures,15,-375,(null),(null),N,330562.5,(null),440.75,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880944,(null)
07/05/2025,PRI_CIT,FUTURES,CLN5,(null),CL,(null),(null),N,2025,(null),Futures,49,-48020,(null),(null),N,2827300,(null),57.7,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880945,(null)
07/05/2025,PRI_CIT,FUTURES,CLX5,(null),CL,(null),(null),X,2025,(null),Futures,-19,18810,(null),(null),N,-1080720,(null),56.88,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880946,(null)
07/05/2025,PRI_CIT,FUTURES,COX5,(null),CO,(null),(null),X,2025,(null),Futures,30,-29400,(null),(null),N,1812600,(null),60.42,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880947,(null)
07/05/2025,PRI_CIT,FUTURES,CTZ5,(null),CT,(null),(null),Z,2025,(null),Futures,9,-1215,(null),(null),N,311625,(null),69.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880948,(null)
07/05/2025,PRI_CIT,FUTURES,GCZ5,(null),GC,(null),(null),Z,2025,(null),Futures,12,-36720,(null),(null),N,4171800,(null),3476.5,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880949,(null)
07/05/2025,PRI_CIT,FUTURES,HGZ5,(null),HG,(null),(null),Z,2025,(null),Futures,11,-30800,(null),(null),N,1313125,(null),477.5,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880950,(null)
07/05/2025,PRI_CIT,FUTURES,HOM5,(null),HO,(null),(null),M,2025,(null),Futures,6,-8114.4,(null),(null),N,498103.2,(null),197.66,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880951,(null)
07/05/2025,PRI_CIT,FUTURES,HOX5,(null),HO,(null),(null),X,2025,(null),Futures,5,-6825,(null),(null),N,418572,(null),199.32,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880952,(null)
07/05/2025,PRI_CIT,FUTURES,KCZ5,(null),KC,(null),(null),Z,2025,(null),Futures,7,-11287.5,(null),(null),N,974268.75,(null),371.15,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880953,(null)
07/05/2025,PRI_CIT,FUTURES,KWZ5,(null),KW,(null),(null),Z,2025,(null),Futures,9,-3262.5,(null),(null),N,255037.5,(null),566.75,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880954,(null)
07/05/2025,PRI_CIT,FUTURES,LAX5,(null),LA,(null),19/11/2025,X,2025,(null),LME,20,-21875,(null),(null),N,1203125,(null),2406.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880955,(null)
07/05/2025,PRI_CIT,FUTURES,LCV5,(null),LC,(null),(null),V,2025,(null),Futures,8,-2240,(null),(null),N,659760,(null),206.175,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880956,(null)
07/05/2025,PRI_CIT,FUTURES,LHV5,(null),LH,(null),(null),V,2025,(null),Futures,8,-400,(null),(null),N,268240,(null),83.825,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880957,(null)
07/05/2025,PRI_CIT,FUTURES,LLX5,(null),LL,(null),19/11/2025,X,2025,(null),LME,2,1741.5,(null),(null),N,99183.5,(null),1983.67,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880958,(null)
07/05/2025,PRI_CIT,FUTURES,LNX5,(null),LN,(null),19/11/2025,X,2025,(null),LME,5,-4547.1,(null),(null),N,473679.6,(null),15789.32,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880959,(null)
07/05/2025,PRI_CIT,FUTURES,LXX5,(null),LX,(null),19/11/2025,X,2025,(null),LME,7,-2959.25,(null),(null),N,461546.75,(null),2637.41,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880960,(null)
07/05/2025,PRI_CIT,FUTURES,NGF6,(null),NG,(null),(null),F,2026,(null),Futures,-63,-27090,(null),(null),N,-3249540,(null),5.158,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880961,(null)
07/05/2025,PRI_CIT,FUTURES,NGM5,(null),NG,(null),(null),M,2025,(null),Futures,5,7900,(null),(null),N,181050,(null),3.621,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880962,(null)
07/05/2025,PRI_CIT,FUTURES,NGN5,(null),NG,(null),(null),N,2025,(null),Futures,102,132600,(null),(null),N,4025940,(null),3.947,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880963,(null)
07/05/2025,PRI_CIT,FUTURES,NGU5,(null),NG,(null),(null),U,2025,(null),Futures,-11,-11110,(null),(null),N,-439890,(null),3.999,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880964,(null)
07/05/2025,PRI_CIT,FUTURES,NGV5,(null),NG,(null),(null),V,2025,(null),Futures,53,51940,(null),(null),N,2155510,(null),4.067,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880965,(null)
07/05/2025,PRI_CIT,FUTURES,QSX5,(null),QS,(null),(null),X,2025,(null),Futures,8,-9000,(null),(null),N,463400,(null),579.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880966,(null)
07/05/2025,PRI_CIT,FUTURES,S N5,(null),S,(null),(null),N,2025,(null),Futures,12,-1200,(null),(null),N,623550,(null),1039.25,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880967,(null)
07/05/2025,PRI_CIT,FUTURES,S X5,(null),S,(null),(null),X,2025,(null),Futures,17,2337.5,(null),(null),N,868700,(null),1022,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880968,(null)
07/05/2025,PRI_CIT,FUTURES,SBV5,(null),SB,(null),(null),V,2025,(null),Futures,33,-11088,(null),(null),N,638668.8,(null),17.28,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880969,(null)
07/05/2025,PRI_CIT,FUTURES,SIN5,(null),SI,(null),(null),N,2025,(null),Futures,7,-20650,(null),(null),N,1147685,(null),32.791,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880970,(null)
07/05/2025,PRI_CIT,FUTURES,SIZ5,(null),SI,(null),(null),Z,2025,(null),Futures,8,-23000,(null),(null),N,1340880,(null),33.522,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880971,(null)
07/05/2025,PRI_CIT,FUTURES,SMZ5,(null),SM,(null),(null),Z,2025,(null),Futures,15,3300,(null),(null),N,455700,(null),303.8,calcPnLPositionFutures.sql,07/05/25 16:48,(null),(null),(null),(null),(null),(null),(null),=FALSE(),(null),(null),(null),14880972,(null)
